n_doping,p_doping,Temp,tpe,tph,vin,iout
2.00E+01,1.60E+01,400,100000,100000,-0.1,-11.22914799
2.00E+01,1.60E+01,400,100000,100000,-0.05,-11.33068312
2.00E+01,1.60E+01,400,100000,100000,0,-18.66354027
2.00E+01,1.60E+01,400,100000,100000,0.05,-10.72815839
2.00E+01,1.60E+01,400,100000,100000,0.1,-10.02687215
2.00E+01,1.60E+01,400,100000,100000,0.15,-9.402304814
2.00E+01,1.60E+01,400,100000,100000,0.2,-8.798602876
2.00E+01,1.60E+01,400,100000,100000,0.25,-8.211124884
2.00E+01,1.60E+01,400,100000,100000,0.3,-7.640164518
2.00E+01,1.60E+01,400,100000,100000,0.35,-7.094743951
2.00E+01,1.60E+01,400,100000,100000,0.4,-6.581698709
2.00E+01,1.60E+01,400,100000,100000,0.45,-6.106238238
2.00E+01,1.60E+01,400,100000,100000,0.5,-5.677780705
2.00E+01,1.60E+01,400,100000,100000,0.55,-5.293282218
2.00E+01,1.60E+01,400,100000,100000,0.6,-4.946921557
2.00E+01,1.60E+01,400,100000,100000,0.65,-4.630784143
2.00E+01,1.60E+01,400,100000,100000,0.7,-4.347753659
2.00E+01,1.60E+01,400,100000,100000,0.75,-4.105130343
2.00E+01,1.60E+01,400,100000,100000,0.8,-3.920818754
2.00E+01,1.60E+01,400,100000,10000000,-0.2,-11.18909572
2.00E+01,1.60E+01,400,100000,10000000,-0.15,-11.20065945
2.00E+01,1.60E+01,400,100000,10000000,-0.1,-11.22914799
2.00E+01,1.60E+01,400,100000,10000000,-0.05,-11.33068312
2.00E+01,1.60E+01,400,100000,10000000,0,-18.66354027
2.00E+01,1.60E+01,400,100000,10000000,0.05,-10.72815839
2.00E+01,1.60E+01,400,100000,10000000,0.1,-10.02687215
2.00E+01,1.60E+01,400,100000,10000000,0.15,-9.402304814
2.00E+01,1.60E+01,400,100000,10000000,0.2,-8.798602876
2.00E+01,1.60E+01,400,100000,10000000,0.25,-8.211124884
2.00E+01,1.60E+01,400,100000,10000000,0.3,-7.640164518
2.00E+01,1.60E+01,400,100000,10000000,0.35,-7.094743951
2.00E+01,1.60E+01,400,100000,10000000,0.4,-6.581698709
2.00E+01,1.60E+01,400,100000,10000000,0.45,-6.106238238
2.00E+01,1.60E+01,400,100000,10000000,0.5,-5.677780705
2.00E+01,1.60E+01,400,100000,10000000,0.55,-5.293282218
2.00E+01,1.60E+01,400,100000,10000000,0.6,-4.946921557
2.00E+01,1.60E+01,400,100000,10000000,0.65,-4.630784143
2.00E+01,1.60E+01,400,100000,10000000,0.7,-4.347753659
2.00E+01,1.60E+01,400,100000,10000000,0.75,-4.105130343
2.00E+01,1.60E+01,400,100000,10000000,0.8,-3.920818754
2.00E+01,1.60E+01,400,10000000,1000,-0.2,-11.18909572
2.00E+01,1.60E+01,400,10000000,1000,-0.15,-11.20065945
2.00E+01,1.60E+01,400,10000000,1000,-0.1,-11.22914799
2.00E+01,1.60E+01,400,10000000,1000,-0.05,-11.33068312
2.00E+01,1.60E+01,400,10000000,1000,0,-18.66354027
2.00E+01,1.60E+01,400,10000000,1000,0.05,-10.72815839
2.00E+01,1.60E+01,400,10000000,1000,0.1,-10.02687215
2.00E+01,1.60E+01,400,10000000,1000,0.15,-9.402304814
2.00E+01,1.60E+01,400,10000000,1000,0.2,-8.798602876
2.00E+01,1.60E+01,400,10000000,1000,0.25,-8.211124884
2.00E+01,1.60E+01,400,10000000,1000,0.3,-7.640164518
2.00E+01,1.60E+01,400,10000000,1000,0.35,-7.094743951
2.00E+01,1.60E+01,400,10000000,1000,0.4,-6.581698709
2.00E+01,1.60E+01,400,10000000,1000,0.45,-6.106238238
2.00E+01,1.60E+01,400,10000000,1000,0.5,-5.677780705
2.00E+01,1.60E+01,400,10000000,1000,0.55,-5.293282218
2.00E+01,1.60E+01,400,10000000,1000,0.6,-4.946921557
2.00E+01,1.60E+01,400,10000000,1000,0.65,-4.630784143
2.00E+01,1.60E+01,400,10000000,1000,0.7,-4.347753659
2.00E+01,1.60E+01,400,10000000,1000,0.75,-4.105130343
2.00E+01,1.60E+01,400,10000000,1000,0.8,-3.920818754
2.00E+01,1.60E+01,400,10000000,100000,-0.2,-11.18909572
2.00E+01,1.60E+01,400,10000000,100000,-0.15,-11.20065945
2.00E+01,1.60E+01,400,10000000,100000,-0.1,-11.22914799
2.00E+01,1.60E+01,400,10000000,100000,-0.05,-11.33068312
2.00E+01,1.60E+01,400,10000000,100000,0,-18.66354027
2.00E+01,1.60E+01,400,10000000,100000,0.05,-10.72815839
2.00E+01,1.60E+01,400,10000000,100000,0.1,-10.02687215
2.00E+01,1.60E+01,400,10000000,100000,0.15,-9.402304814
2.00E+01,1.60E+01,400,10000000,100000,0.2,-8.798602876
2.00E+01,1.60E+01,400,10000000,100000,0.25,-8.211124884
2.00E+01,1.60E+01,400,10000000,100000,0.3,-7.640164518
2.00E+01,1.60E+01,400,10000000,100000,0.35,-7.094743951
2.00E+01,1.60E+01,400,10000000,100000,0.4,-6.581698709
2.00E+01,1.60E+01,400,10000000,100000,0.45,-6.106238238
2.00E+01,1.60E+01,400,10000000,100000,0.5,-5.677780705
2.00E+01,1.60E+01,400,10000000,100000,0.55,-5.293282218
2.00E+01,1.60E+01,400,10000000,100000,0.6,-4.946921557
2.00E+01,1.60E+01,400,10000000,100000,0.65,-4.630784143
2.00E+01,1.60E+01,400,10000000,100000,0.7,-4.347753659
2.00E+01,1.60E+01,400,10000000,100000,0.75,-4.105130343
2.00E+01,1.60E+01,400,10000000,100000,0.8,-3.920818754
2.00E+01,1.60E+01,400,10000000,10000000,-0.2,-11.18909572
2.00E+01,1.60E+01,400,10000000,10000000,-0.15,-11.20065945
2.00E+01,1.60E+01,400,10000000,10000000,-0.1,-11.22914799
2.00E+01,1.60E+01,400,10000000,10000000,-0.05,-11.33068312
2.00E+01,1.60E+01,400,10000000,10000000,0,-18.66354027
2.00E+01,1.60E+01,400,10000000,10000000,0.05,-10.72815839
2.00E+01,1.60E+01,400,10000000,10000000,0.1,-10.02687215
2.00E+01,1.60E+01,400,10000000,10000000,0.15,-9.402304814
2.00E+01,1.60E+01,400,10000000,10000000,0.2,-8.798602876
2.00E+01,1.60E+01,400,10000000,10000000,0.25,-8.211124884
2.00E+01,1.60E+01,400,10000000,10000000,0.3,-7.640164518
2.00E+01,1.60E+01,400,10000000,10000000,0.35,-7.094743951
2.00E+01,1.60E+01,400,10000000,10000000,0.4,-6.581698709
2.00E+01,1.60E+01,400,10000000,10000000,0.45,-6.106238238
2.00E+01,1.60E+01,400,10000000,10000000,0.5,-5.677780705
2.00E+01,1.60E+01,400,10000000,10000000,0.55,-5.293282218
2.00E+01,1.60E+01,400,10000000,10000000,0.6,-4.946921557
2.00E+01,1.60E+01,400,10000000,10000000,0.65,-4.630784143
2.00E+01,1.60E+01,400,10000000,10000000,0.7,-4.347753659
2.00E+01,1.60E+01,400,10000000,10000000,0.75,-4.105130343
2.00E+01,1.60E+01,400,10000000,10000000,0.8,-3.920818754
2.00E+01,1.60E+01,450,1000,1000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,1000,1000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,1000,1000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,1000,1000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,1000,1000,0,-18.55909092
2.00E+01,1.60E+01,450,1000,1000,0.05,-9.057991947
2.00E+01,1.60E+01,450,1000,1000,0.1,-8.427128398
2.00E+01,1.60E+01,450,1000,1000,0.15,-7.88941029
2.00E+01,1.60E+01,450,1000,1000,0.2,-7.385102784
2.00E+01,1.60E+01,450,1000,1000,0.25,-6.910094889
2.00E+01,1.60E+01,450,1000,1000,0.3,-6.46470588
2.00E+01,1.60E+01,450,1000,1000,0.35,-6.054531415
2.00E+01,1.60E+01,450,1000,1000,0.4,-5.681936665
2.00E+01,1.60E+01,450,1000,1000,0.45,-5.339134522
2.00E+01,1.60E+01,450,1000,1000,0.5,-5.025949097
2.00E+01,1.60E+01,450,1000,1000,0.55,-4.73754891
2.00E+01,1.60E+01,450,1000,1000,0.6,-4.4710833
2.00E+01,1.60E+01,450,1000,1000,0.65,-4.229147988
2.00E+01,1.60E+01,450,1000,1000,0.7,-4.021819483
2.00E+01,1.60E+01,450,1000,1000,0.75,-3.853871964
2.00E+01,1.60E+01,450,1000,1000,0.8,-3.769551079
2.00E+01,1.60E+01,450,1000,100000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,1000,100000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,1000,100000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,1000,100000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,1000,100000,0,-18.55909092
2.00E+01,1.60E+01,450,1000,100000,0.05,-9.057991947
2.00E+01,1.60E+01,450,1000,100000,0.1,-8.427128398
2.00E+01,1.60E+01,450,1000,100000,0.15,-7.88941029
2.00E+01,1.60E+01,450,1000,100000,0.2,-7.385102784
2.00E+01,1.60E+01,450,1000,100000,0.25,-6.910094889
2.00E+01,1.60E+01,450,1000,100000,0.3,-6.46470588
2.00E+01,1.60E+01,450,1000,100000,0.35,-6.054531415
2.00E+01,1.60E+01,450,1000,100000,0.4,-5.681936665
2.00E+01,1.60E+01,450,1000,100000,0.45,-5.339134522
2.00E+01,1.60E+01,450,1000,100000,0.5,-5.025949097
2.00E+01,1.60E+01,450,1000,100000,0.55,-4.73754891
2.00E+01,1.60E+01,450,1000,100000,0.6,-4.4710833
2.00E+01,1.60E+01,450,1000,100000,0.65,-4.229147988
2.00E+01,1.60E+01,450,1000,100000,0.7,-4.021819483
2.00E+01,1.60E+01,450,1000,100000,0.75,-3.853871964
2.00E+01,1.60E+01,450,1000,100000,0.8,-3.769551079
2.00E+01,1.60E+01,450,1000,10000000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,1000,10000000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,1000,10000000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,1000,10000000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,1000,10000000,0,-18.55909092
2.00E+01,1.60E+01,450,1000,10000000,0.05,-9.057991947
2.00E+01,1.60E+01,450,1000,10000000,0.1,-8.427128398
2.00E+01,1.60E+01,450,1000,10000000,0.15,-7.88941029
2.00E+01,1.60E+01,450,1000,10000000,0.2,-7.385102784
2.00E+01,1.60E+01,450,1000,10000000,0.25,-6.910094889
2.00E+01,1.60E+01,450,1000,10000000,0.3,-6.46470588
2.00E+01,1.60E+01,450,1000,10000000,0.35,-6.054531415
2.00E+01,1.60E+01,450,1000,10000000,0.4,-5.681936665
2.00E+01,1.60E+01,450,1000,10000000,0.45,-5.339134522
2.00E+01,1.60E+01,450,1000,10000000,0.5,-5.025949097
2.00E+01,1.60E+01,450,1000,10000000,0.55,-4.73754891
2.00E+01,1.60E+01,450,1000,10000000,0.6,-4.4710833
2.00E+01,1.60E+01,450,1000,10000000,0.65,-4.229147988
2.00E+01,1.60E+01,450,1000,10000000,0.7,-4.021819483
2.00E+01,1.60E+01,450,1000,10000000,0.75,-3.853871964
2.00E+01,1.60E+01,450,1000,10000000,0.8,-3.769551079
2.00E+01,1.60E+01,450,100000,1000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,100000,1000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,100000,1000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,100000,1000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,100000,1000,0,-18.55909092
2.00E+01,1.60E+01,450,100000,1000,0.05,-9.057991947
2.00E+01,1.60E+01,450,100000,1000,0.1,-8.427128398
2.00E+01,1.60E+01,450,100000,1000,0.15,-7.88941029
2.00E+01,1.60E+01,450,100000,1000,0.2,-7.385102784
2.00E+01,1.60E+01,450,100000,1000,0.25,-6.910094889
2.00E+01,1.60E+01,450,100000,1000,0.3,-6.46470588
2.00E+01,1.60E+01,450,100000,1000,0.35,-6.054531415
2.00E+01,1.60E+01,450,100000,1000,0.4,-5.681936665
2.00E+01,1.60E+01,450,100000,1000,0.45,-5.339134522
2.00E+01,1.60E+01,450,100000,1000,0.5,-5.025949097
2.00E+01,1.60E+01,450,100000,1000,0.55,-4.73754891
2.00E+01,1.60E+01,450,100000,1000,0.6,-4.4710833
2.00E+01,1.60E+01,450,100000,1000,0.65,-4.229147988
2.00E+01,1.60E+01,450,100000,1000,0.7,-4.021819483
2.00E+01,1.60E+01,450,100000,1000,0.75,-3.853871964
2.00E+01,1.60E+01,450,100000,1000,0.8,-3.769551079
2.00E+01,1.60E+01,450,100000,100000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,100000,100000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,100000,100000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,100000,100000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,100000,100000,0,-18.55909092
2.00E+01,1.60E+01,450,100000,100000,0.05,-9.057991947
2.00E+01,1.60E+01,450,100000,100000,0.1,-8.427128398
2.00E+01,1.60E+01,450,100000,100000,0.15,-7.88941029
2.00E+01,1.60E+01,450,100000,100000,0.2,-7.385102784
2.00E+01,1.60E+01,450,100000,100000,0.25,-6.910094889
2.00E+01,1.60E+01,450,100000,100000,0.3,-6.46470588
2.00E+01,1.60E+01,450,100000,100000,0.35,-6.054531415
2.00E+01,1.60E+01,450,100000,100000,0.4,-5.681936665
2.00E+01,1.60E+01,450,100000,100000,0.45,-5.339134522
2.00E+01,1.60E+01,450,100000,100000,0.5,-5.025949097
2.00E+01,1.60E+01,450,100000,100000,0.55,-4.73754891
2.00E+01,1.60E+01,450,100000,100000,0.6,-4.4710833
2.00E+01,1.60E+01,450,100000,100000,0.65,-4.229147988
2.00E+01,1.60E+01,450,100000,100000,0.7,-4.021819483
2.00E+01,1.60E+01,450,100000,100000,0.75,-3.853871964
2.00E+01,1.60E+01,450,100000,100000,0.8,-3.769551079
2.00E+01,1.60E+01,450,100000,10000000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,100000,10000000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,100000,10000000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,100000,10000000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,100000,10000000,0,-18.55909092
2.00E+01,1.60E+01,450,100000,10000000,0.05,-9.057991947
2.00E+01,1.60E+01,450,100000,10000000,0.1,-8.427128398
2.00E+01,1.60E+01,450,100000,10000000,0.15,-7.88941029
2.00E+01,1.60E+01,450,100000,10000000,0.2,-7.385102784
2.00E+01,1.60E+01,450,100000,10000000,0.25,-6.910094889
2.00E+01,1.60E+01,450,100000,10000000,0.3,-6.46470588
2.00E+01,1.60E+01,450,100000,10000000,0.35,-6.054531415
2.00E+01,1.60E+01,450,100000,10000000,0.4,-5.681936665
2.00E+01,1.60E+01,450,100000,10000000,0.45,-5.339134522
2.00E+01,1.60E+01,450,100000,10000000,0.5,-5.025949097
2.00E+01,1.60E+01,450,100000,10000000,0.55,-4.73754891
2.00E+01,1.60E+01,450,100000,10000000,0.6,-4.4710833
2.00E+01,1.60E+01,450,100000,10000000,0.65,-4.229147988
2.00E+01,1.60E+01,450,100000,10000000,0.7,-4.021819483
2.00E+01,1.60E+01,450,100000,10000000,0.75,-3.853871964
2.00E+01,1.60E+01,450,100000,10000000,0.8,-3.769551079
2.00E+01,1.60E+01,450,10000000,1000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,10000000,1000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,10000000,1000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,10000000,1000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,10000000,1000,0,-18.55909092
2.00E+01,1.60E+01,450,10000000,1000,0.05,-9.057991947
2.00E+01,1.60E+01,450,10000000,1000,0.1,-8.427128398
2.00E+01,1.60E+01,450,10000000,1000,0.15,-7.88941029
2.00E+01,1.60E+01,450,10000000,1000,0.2,-7.385102784
2.00E+01,1.60E+01,450,10000000,1000,0.25,-6.910094889
2.00E+01,1.60E+01,450,10000000,1000,0.3,-6.46470588
2.00E+01,1.60E+01,450,10000000,1000,0.35,-6.054531415
2.00E+01,1.60E+01,450,10000000,1000,0.4,-5.681936665
2.00E+01,1.60E+01,450,10000000,1000,0.45,-5.339134522
2.00E+01,1.60E+01,450,10000000,1000,0.5,-5.025949097
2.00E+01,1.60E+01,450,10000000,1000,0.55,-4.73754891
2.00E+01,1.60E+01,450,10000000,1000,0.6,-4.4710833
2.00E+01,1.60E+01,450,10000000,1000,0.65,-4.229147988
2.00E+01,1.60E+01,450,10000000,1000,0.7,-4.021819483
2.00E+01,1.60E+01,450,10000000,1000,0.75,-3.853871964
2.00E+01,1.60E+01,450,10000000,1000,0.8,-3.769551079
2.00E+01,1.60E+01,450,10000000,100000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,10000000,100000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,10000000,100000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,10000000,100000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,10000000,100000,0,-18.55909092
2.00E+01,1.60E+01,450,10000000,100000,0.05,-9.057991947
2.00E+01,1.60E+01,450,10000000,100000,0.1,-8.427128398
2.00E+01,1.60E+01,450,10000000,100000,0.15,-7.88941029
2.00E+01,1.60E+01,450,10000000,100000,0.2,-7.385102784
2.00E+01,1.60E+01,450,10000000,100000,0.25,-6.910094889
2.00E+01,1.60E+01,450,10000000,100000,0.3,-6.46470588
2.00E+01,1.60E+01,450,10000000,100000,0.35,-6.054531415
2.00E+01,1.60E+01,450,10000000,100000,0.4,-5.681936665
2.00E+01,1.60E+01,450,10000000,100000,0.45,-5.339134522
2.00E+01,1.60E+01,450,10000000,100000,0.5,-5.025949097
2.00E+01,1.60E+01,450,10000000,100000,0.55,-4.73754891
2.00E+01,1.60E+01,450,10000000,100000,0.6,-4.4710833
2.00E+01,1.60E+01,450,10000000,100000,0.65,-4.229147988
2.00E+01,1.60E+01,450,10000000,100000,0.7,-4.021819483
2.00E+01,1.60E+01,450,10000000,100000,0.75,-3.853871964
2.00E+01,1.60E+01,450,10000000,100000,0.8,-3.769551079
2.00E+01,1.60E+01,450,10000000,10000000,-0.2,-9.396855627
2.00E+01,1.60E+01,450,10000000,10000000,-0.15,-9.413412695
2.00E+01,1.60E+01,450,10000000,10000000,-0.1,-9.450996738
2.00E+01,1.60E+01,450,10000000,10000000,-0.05,-9.571865206
2.00E+01,1.60E+01,450,10000000,10000000,0,-18.55909092
2.00E+01,1.60E+01,450,10000000,10000000,0.05,-9.057991947
2.00E+01,1.60E+01,450,10000000,10000000,0.1,-8.427128398
2.00E+01,1.60E+01,450,10000000,10000000,0.15,-7.88941029
2.00E+01,1.60E+01,450,10000000,10000000,0.2,-7.385102784
2.00E+01,1.60E+01,450,10000000,10000000,0.25,-6.910094889
2.00E+01,1.60E+01,450,10000000,10000000,0.3,-6.46470588
2.00E+01,1.60E+01,450,10000000,10000000,0.35,-6.054531415
2.00E+01,1.60E+01,450,10000000,10000000,0.4,-5.681936665
2.00E+01,1.60E+01,450,10000000,10000000,0.45,-5.339134522
2.00E+01,1.60E+01,450,10000000,10000000,0.5,-5.025949097
2.00E+01,1.60E+01,450,10000000,10000000,0.55,-4.73754891
2.00E+01,1.60E+01,450,10000000,10000000,0.6,-4.4710833
2.00E+01,1.60E+01,450,10000000,10000000,0.65,-4.229147988
2.00E+01,1.60E+01,450,10000000,10000000,0.7,-4.021819483
2.00E+01,1.60E+01,450,10000000,10000000,0.75,-3.853871964
2.00E+01,1.60E+01,450,10000000,10000000,0.8,-3.769551079
2.00E+01,1.70E+01,250,1000,1000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,1000,1000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,1000,1000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,1000,1000,-0.05,-18.838632
2.00E+01,1.70E+01,250,1000,1000,0,-19.40782324
2.00E+01,1.70E+01,250,1000,1000,0.05,-18.52432881
2.00E+01,1.70E+01,250,1000,1000,0.1,-18.63264408
2.00E+01,1.70E+01,250,1000,1000,0.15,-18.04672366
2.00E+01,1.70E+01,250,1000,1000,0.2,-17.58838029
2.00E+01,1.70E+01,250,1000,1000,0.25,-17.01322827
2.00E+01,1.70E+01,250,1000,1000,0.3,-16.21253953
2.00E+01,1.70E+01,250,1000,1000,0.35,-15.31158018
2.00E+01,1.70E+01,250,1000,1000,0.4,-14.35163999
2.00E+01,1.70E+01,250,1000,1000,0.45,-13.3705904
2.00E+01,1.70E+01,250,1000,1000,0.5,-12.3819519
2.00E+01,1.70E+01,250,1000,1000,0.55,-11.39040559
2.00E+01,1.70E+01,250,1000,1000,0.6,-10.3990271
2.00E+01,1.70E+01,250,1000,1000,0.65,-9.407823243
2.00E+01,1.70E+01,250,1000,1000,0.7,-8.416801226
2.00E+01,1.70E+01,250,1000,1000,0.75,-7.42945706
2.00E+01,1.70E+01,250,1000,1000,0.8,-6.450996738
2.00E+01,1.70E+01,250,1000,100000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,1000,100000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,1000,100000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,1000,100000,-0.05,-18.838632
2.00E+01,1.70E+01,250,1000,100000,0,-19.40782324
2.00E+01,1.70E+01,250,1000,100000,0.05,-18.52432881
2.00E+01,1.70E+01,250,1000,100000,0.1,-18.63264408
2.00E+01,1.70E+01,250,1000,100000,0.15,-18.04672366
2.00E+01,1.70E+01,250,1000,100000,0.2,-17.58838029
2.00E+01,1.70E+01,250,1000,100000,0.25,-17.01322827
2.00E+01,1.70E+01,250,1000,100000,0.3,-16.21253953
2.00E+01,1.70E+01,250,1000,100000,0.35,-15.31158018
2.00E+01,1.70E+01,250,1000,100000,0.4,-14.35163999
2.00E+01,1.70E+01,250,1000,100000,0.45,-13.3705904
2.00E+01,1.70E+01,250,1000,100000,0.5,-12.3819519
2.00E+01,1.70E+01,250,1000,100000,0.55,-11.39040559
2.00E+01,1.70E+01,250,1000,100000,0.6,-10.3990271
2.00E+01,1.70E+01,250,1000,100000,0.65,-9.407823243
2.00E+01,1.70E+01,250,1000,100000,0.7,-8.416801226
2.00E+01,1.70E+01,250,1000,100000,0.75,-7.42945706
2.00E+01,1.70E+01,250,1000,100000,0.8,-6.450996738
2.00E+01,1.70E+01,250,1000,10000000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,1000,10000000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,1000,10000000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,1000,10000000,-0.05,-18.838632
2.00E+01,1.70E+01,250,1000,10000000,0,-19.40782324
2.00E+01,1.70E+01,250,1000,10000000,0.05,-18.52432881
2.00E+01,1.70E+01,250,1000,10000000,0.1,-18.63264408
2.00E+01,1.70E+01,250,1000,10000000,0.15,-18.04672366
2.00E+01,1.70E+01,250,1000,10000000,0.2,-17.58838029
2.00E+01,1.70E+01,250,1000,10000000,0.25,-17.01322827
2.00E+01,1.70E+01,250,1000,10000000,0.3,-16.21253953
2.00E+01,1.70E+01,250,1000,10000000,0.35,-15.31158018
2.00E+01,1.70E+01,250,1000,10000000,0.4,-14.35163999
2.00E+01,1.70E+01,250,1000,10000000,0.45,-13.3705904
2.00E+01,1.70E+01,250,1000,10000000,0.5,-12.3819519
2.00E+01,1.70E+01,250,1000,10000000,0.55,-11.39040559
2.00E+01,1.70E+01,250,1000,10000000,0.6,-10.3990271
2.00E+01,1.70E+01,250,1000,10000000,0.65,-9.407823243
2.00E+01,1.70E+01,250,1000,10000000,0.7,-8.416801226
2.00E+01,1.70E+01,250,1000,10000000,0.75,-7.42945706
2.00E+01,1.70E+01,250,1000,10000000,0.8,-6.450996738
2.00E+01,1.70E+01,250,100000,1000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,100000,1000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,100000,1000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,100000,1000,-0.05,-18.838632
2.00E+01,1.70E+01,250,100000,1000,0,-19.40782324
2.00E+01,1.70E+01,250,100000,1000,0.05,-18.52432881
2.00E+01,1.70E+01,250,100000,1000,0.1,-18.63264408
2.00E+01,1.70E+01,250,100000,1000,0.15,-18.04672366
2.00E+01,1.70E+01,250,100000,1000,0.2,-17.58838029
2.00E+01,1.70E+01,250,100000,1000,0.25,-17.01322827
2.00E+01,1.70E+01,250,100000,1000,0.3,-16.21253953
2.00E+01,1.70E+01,250,100000,1000,0.35,-15.31158018
2.00E+01,1.70E+01,250,100000,1000,0.4,-14.35163999
2.00E+01,1.70E+01,250,100000,1000,0.45,-13.3705904
2.00E+01,1.70E+01,250,100000,1000,0.5,-12.3819519
2.00E+01,1.70E+01,250,100000,1000,0.55,-11.39040559
2.00E+01,1.70E+01,250,100000,1000,0.6,-10.3990271
2.00E+01,1.70E+01,250,100000,1000,0.65,-9.407823243
2.00E+01,1.70E+01,250,100000,1000,0.7,-8.416801226
2.00E+01,1.70E+01,250,100000,1000,0.75,-7.42945706
2.00E+01,1.70E+01,250,100000,1000,0.8,-6.450996738
2.00E+01,1.70E+01,250,100000,100000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,100000,100000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,100000,100000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,100000,100000,-0.05,-18.838632
2.00E+01,1.70E+01,250,100000,100000,0,-19.40782324
2.00E+01,1.70E+01,250,100000,100000,0.05,-18.52432881
2.00E+01,1.70E+01,250,100000,100000,0.1,-18.63264408
2.00E+01,1.70E+01,250,100000,100000,0.15,-18.04672366
2.00E+01,1.70E+01,250,100000,100000,0.2,-17.58838029
2.00E+01,1.70E+01,250,100000,100000,0.25,-17.01322827
2.00E+01,1.70E+01,250,100000,100000,0.3,-16.21253953
2.00E+01,1.70E+01,250,100000,100000,0.35,-15.31158018
2.00E+01,1.70E+01,250,100000,100000,0.4,-14.35163999
2.00E+01,1.70E+01,250,100000,100000,0.45,-13.3705904
2.00E+01,1.70E+01,250,100000,100000,0.5,-12.3819519
2.00E+01,1.70E+01,250,100000,100000,0.55,-11.39040559
2.00E+01,1.70E+01,250,100000,100000,0.6,-10.3990271
2.00E+01,1.70E+01,250,100000,100000,0.65,-9.407823243
2.00E+01,1.70E+01,250,100000,100000,0.7,-8.416801226
2.00E+01,1.70E+01,250,100000,100000,0.75,-7.42945706
2.00E+01,1.70E+01,250,100000,100000,0.8,-6.450996738
2.00E+01,1.70E+01,250,100000,10000000,-0.2,-18.91009489
2.00E+01,1.70E+01,250,100000,10000000,-0.15,-18.62893214
2.00E+01,1.70E+01,250,100000,10000000,-0.1,-19.19517932
2.00E+01,1.70E+01,250,100000,10000000,-0.05,-18.838632
2.00E+01,1.70E+01,250,100000,10000000,0,-19.40782324
2.00E+01,1.70E+01,250,100000,10000000,0.05,-18.52432881
2.00E+01,1.70E+01,250,100000,10000000,0.1,-18.63264408
2.00E+01,1.70E+01,250,100000,10000000,0.15,-18.04672366
2.00E+01,1.70E+01,250,100000,10000000,0.2,-17.58838029
2.00E+01,1.70E+01,250,100000,10000000,0.25,-17.01322827
2.00E+01,1.70E+01,250,100000,10000000,0.3,-16.21253953
2.00E+01,1.70E+01,250,100000,10000000,0.35,-15.31158018
2.00E+01,1.70E+01,250,100000,10000000,0.4,-14.35163999
2.00E+01,1.70E+01,250,100000,10000000,0.45,-13.3705904
2.00E+01,1.70E+01,250,100000,10000000,0.5,-12.3819519
2.00E+01,1.70E+01,250,100000,10000000,0.55,-11.39040559
2.00E+01,1.70E+01,250,100000,10000000,0.6,-10.3990271
